Date,User,Message
2019-03-28 18:46:05,"민시홍","짝지?"
2019-03-28 18:46:26,"민시홍","전 짝지 없나요?"
2019-03-28 18:46:42,"정현석_hue","퇴사 물림?"
2019-03-28 18:46:44,"구본국 Justin","리치 저 어떤 점이 문제에요?"
2019-03-28 18:47:32,"Rich.진경","아뇨 저스틴은 최고십니다"
2019-03-28 18:56:24,"홍효선 Sharry","응? 스칼렛 갑자기 ㅇ왜요"
2019-03-28 18:56:35,"김해연","ㅋㅋㅋㅋ안잡는데여"
2019-03-28 18:56:38,"김해연","저 ㅋㅋ"
2019-03-28 18:56:41,"김해연","상반기 ㅋㅋ"
2019-03-28 18:56:53,"김해연","안잡아도 ㅋㅋ가려했는데 ~ 아니될 거 같아요 ~~"
2019-03-28 18:57:01,"홍효선 Sharry","???"
2019-03-28 18:57:05,"홍효선 Sharry","먼소린지 모르겠.. ㅋㅋ"
2019-03-28 18:57:16,"김해연","ㅋㅋ상반기 전략성과여 ~~~"
2019-03-28 18:59:52,"구본국 Justin","휴가 공유합니다 저 금월화 휴가입니다~"
2019-03-28 19:00:05,"서주희_Levi","도쿄가시나요"
2019-03-28 19:00:28,"구본국 Justin","그렇죠.."
2019-03-28 19:01:12,"정현석_hue","오~ 부럽네요"
2019-03-28 19:07:25,"Rich.진경","저스틴 잘 다녀오세요~_~"
2019-03-28 19:09:19,"홍효선 Sharry","잘다녀오세여~ 와우"
2019-03-29 06:56:54,"최호철_멀린","오전반반차 공유드려요"
2019-03-29 09:28:19,"시원 션 이","오전반반차 공유드려요"
2019-03-29 10:55:49,"최호철_멀린","조금늦을꺼같슴다 ㅜ"
2019-03-29 10:57:43,"정현석_hue","넹~ 멀린~ 우리 12시 예약된거죠?"
2019-03-29 10:59:45,"Rich.진경","머얼린 회식가야죠오"
2019-03-29 11:00:11,"최호철_멀린","넵"
2019-03-29 11:00:18,"최호철_멀린","물고기쓰"
2019-03-29 11:00:52,"최호철_멀린","< 3월 회식 공지 > 
장소 : 어구미 ( 아비뉴프랑 ) // https://www.google.com/maps/place/37%C2%B023'50.4%22N+127%C2%B006'48.8%22E/@37.397292,127.1125762,19.3z/data=!4m5!3m4!1s0x0:0x0!8m2!3d37.397326!4d127.113568
 
일시 : 03월 29일 낮 12시 
인원 : 14명
예약자 성함 : 최호철"
2019-03-29 11:03:05,"정현석_hue","11시 40분에 나가시지요"
2019-03-29 11:03:37,"정현석_hue","위키에 개인공간에 만드신거 FT개발1팀 만들어서 제가 다 옮겨놓기는 했는데 혹시 안옮겨진분은 옮겨주세요~"
2019-03-29 11:31:15,"김해연","https://cloudonair.withgoogle.com/events/kr-app-dev?fbclid=IwAR27qgUv3KQZorZpDhiL6a9eeHKBCEfJ4m39OcJzP8TVPvReEBXQsiqIXDQ"
2019-03-29 11:31:58,"김해연","저도 아직 안본 부분이긴 하지만~~~서버리스 관련 글이 있어 공유드려여"
2019-03-29 11:32:31,"김해연","ㅋㅋ오늘꺼까지는 링크 ㅋㅋ제가 위키에 옮겨둘게여"
2019-03-29 11:42:36,"정현석_hue","슬슬나가시죵"
2019-03-29 11:42:55,"김해연","넹 ~~~"
2019-03-29 11:43:28,"서주희_Levi","넵"
2019-03-29 12:12:00,"민시홍","https://link.brawlstars.com/invite/gameroom/kr?tag=X3B8LFYF"
2019-03-29 12:12:00,"민시홍","링크를 눌러 브롤스타즈에서 반타 님과 함께 팀에 참가하세요!"
2019-03-29 13:08:46,"김해연","멀린 어딧어여?"
2019-03-29 13:08:59,"최호철_멀린","저 이제 가는중임다"
2019-03-29 13:09:03,"최호철_멀린","어디쥬???"
2019-03-29 13:09:08,"김해연","일층으로 내려와여"
2019-03-29 13:09:12,"최호철_멀린","요"
2019-03-29 13:09:32,"김해연","블루밍가든 건물"
2019-03-29 13:10:07,"최호철_멀린","와씨 거기가어디지"
2019-03-29 13:10:13,"최호철_멀린","아까올라갔던곳아입니까?"
2019-03-29 13:10:48,"김해연","알아서ㅋㅋ와여옄ㅋㅋ"
2019-03-29 13:15:28,"홍효선 Sharry","어디계시나요? ㅋㅋㅋ"
2019-03-29 15:44:28,"최호철_멀린","http://m.cafe.daum.net/subdued20club/ReHf/2250178?svc=popular"
2019-03-29 15:46:00,"Rich.진경","옆을봐도 권총이네"
2019-03-29 15:58:18,"최호철_멀린","ㅋㅋㅋㅋㅋㅋㅋㅋ"
2019-03-29 16:59:50,"민시홍","민시홍님이 나갔습니다."
2019-03-29 17:00:32,"kerry 유보","kakaopage://exec?open_web_with_auth/store/event/v2/1cbcace0c7692992b08b1b2b262494c1?target=inapp"
2019-03-29 17:31:17,"정현석_hue","혹시 시간되시는분?"
2019-03-29 17:31:26,"정현석_hue","간식사러 가실분 모집"
2019-03-29 17:31:59,"서주희_Levi","사진"
2019-03-29 17:32:12,"홍효선 Sharry","레비 손든거죠?"
2019-03-29 17:32:17,"김해연","ㅋㅋㅋㅋㅋㅋㅋ저두요"
2019-03-29 17:32:17,"김해연","ㅋㅋㅋㅋㅋㅋㅋㅋ"
2019-03-29 17:32:27,"김해연","마지막까지 ㅋㅋㅋㅋ 도와드림"
2019-03-29 17:32:27,"김해연","ㅋㅋㅋㅋㅋㅋㅋㅋ"
2019-03-29 17:32:30,"정현석_hue","ㅋㅋㅋ 못가지만 혹시 나 이건 꼭 먹어야한다"
2019-03-29 17:32:33,"정현석_hue","있는분?"
2019-03-29 17:32:35,"서주희_Levi","이모티콘"
2019-03-29 17:32:45,"홍효선 Sharry","얼마 남았어여? ㅋㅋㅋㅋㅋ"
2019-03-29 17:32:53,"정현석_hue","68,000"
2019-03-29 17:32:57,"정현석_hue","오렌지마트로 갈거에요"
2019-03-29 17:33:03,"정현석_hue","쓰면 30원 남음"
2019-03-29 17:33:18,"홍효선 Sharry","스칼렛 맛난거 마니 골라주세여~ ㅋㅋㅋㅋㅋ"
2019-03-29 17:34:10,"김해연","ㅋㅋㅋㅋ그냥 오마가서 ㅋㅋㅋ 육만팔천원 어치 달라고 하면 안대여?ㅋㅋㅋㅋㅋㅋ"
2019-03-29 17:34:31,"홍효선 Sharry","안팔리는거 주면..."
2019-03-29 17:35:22,"정현석_hue","그래도 되는데.. 이왕이면 먹고 싶은걸로 고르고 에누리 남는건 채워주세요 하는걸로 ㅋㅋ"
2019-03-29 17:37:43,"이현아","감자과자 사주세요..."
2019-03-29 17:37:53,"정현석_hue","정현석_hue invited 민시홍."
2019-03-29 17:37:55,"이현아","감자과자 못먹으면 죽는병 걸림"
2019-03-29 17:37:55,"정현석_hue","시혼~ 운영비 남아서 간식 사는데 와서 좀 가져가요"
2019-03-29 17:37:59,"정현석_hue","ㅋㅋㅋ"
2019-03-29 17:38:09,"정현석_hue","감자과자 접수"
2019-03-29 17:41:43,"서주희_Levi","사진"
2019-03-29 17:42:23,"방승민 브레드","리치 축하드립니다"
2019-03-29 17:42:26,"방승민 브레드","휴 축하드립니다"
2019-03-29 17:42:53,"홍효선 Sharry","전 신청안했는데 11대밖에 안됐던거에요?"
2019-03-29 17:43:29,"이현아","역시 리치리치하네요"
2019-03-29 17:44:22,"홍효선 Sharry","와우 뽑히신분들 대단!"
2019-03-29 17:55:22,"정현석_hue","오오~~"
2019-03-29 18:00:31,"정현석_hue","감자과자 많이 사옴"
2019-03-29 18:00:39,"김해연","사진"
2019-03-29 18:00:58,"김해연","사진"
2019-03-29 18:01:09,"김해연","ㅋㅋ새콤달콤 많이 있오요"
2019-03-30 10:50:17,"민시홍","민시홍님이 나갔습니다."
2019-04-01 09:30:45,"서주희_Levi","오전 반반차 공유드립니다"
2019-04-01 09:40:54,"시원 션 이","오전반차 공유드립니다"
2019-04-01 09:45:58,"루카스","조금 늦을거 같습니다 ㅠ"
2019-04-01 09:47:38,"김해연","김해연님이 나갔습니다."
2019-04-01 10:29:57,"정현석_hue","진척율/이슈 공유해주세요~"
2019-04-01 10:31:13,"최호철_멀린","ATM (중) QA & (하) coming soon ui & 사용자 로그 개발 / 10% / ~ 4.12"
2019-04-01 10:32:14,"홍효선 Sharry","전 이제 공유 안해도 되나요?"
2019-04-01 10:33:20,"정현석_hue","넵"
2019-04-01 10:33:38,"최호철_멀린","헛 왜죠 이제 일이 없으신가요??ㅠㅜ"
2019-04-01 10:33:55,"정현석_hue","당분간 CBT오픈한거 대응이라 OBT준비 들어가면 다시 ㅎㅎ"
2019-04-01 10:34:00,"홍효선 Sharry","ㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2019-04-01 10:34:08,"최호철_멀린","사진"
2019-04-01 10:34:20,"최호철_멀린","축하드립니다.~~~~~~~~!!!"
2019-04-01 10:34:27,"홍효선 Sharry","ㅊㅋㅊㅋ요~"
2019-04-01 10:34:34,"홍효선 Sharry","쏘셔야하는거 아닌가여? ㅋㅋㅋㅋㅋ"
2019-04-01 10:34:43,"최호철_멀린","회식장소 잡을까요?"
2019-04-01 10:35:14,"홍효선 Sharry","와우"
2019-04-01 10:35:39,"Rich.진경","축하함다~"
2019-04-01 10:36:54,"이현아","DATAZOO 오픈 후 잔업과제 (안녕,ADID)
플로우 수정 및 프론트 수정사항 반영중에 있습니다. 
 
다만, 오픈일이 오늘인데 여러문제 (데이터 꼬임, 방어코드 추가)가 생겨 QA기간을 갖고 추후배포(미정) 할 예정입니다.
진척률은 50%입니다."
2019-04-01 10:37:03,"최호철_멀린","웹컴포넌트 소셜쉐어 ( 갤러리 서비스 요청으로 인한 kakao sdk 제거된 버젼 build 배포 novender_2.2.1 ) / 아지트 url : https://dkt.agit.in/g/300005150/wall/319610874#comment_panel_320005425  / 100% /"
2019-04-01 10:53:51,"구본국 Justin","휴 축하드립니다🎊"
2019-04-01 11:14:11,"정현석_hue","감사합니다~~~"
2019-04-01 12:01:20,"정현석_hue","3월 캘린더에 등록안된 업무가 좀 있어요~
각자 확인좀 해주세요~"
2019-04-01 14:19:02,"정현석_hue","@브래드
광고 > 검색광고 > 심사 Admin 구축 (2019)
이거 쓰시면 되요"
2019-04-01 14:20:34,"방승민 브레드","감사합니다~"
2019-04-01 14:26:36,"이현아","https://stackoverflow.com/questions/55416076/how-to-make-a-get-request-in-angular-to-receive-wordpresss-gravityforms-data 
오늘 만우절이라고 스택오버플로우가 이렇게 변했네요 ㅋㅋㅋ"
2019-04-01 14:27:00,"Rich.진경","어우 맙소사..ㅠㅠ"
2019-04-01 14:27:26,"홍효선 Sharry","ㅋㅋㅋㅋㅋ"
2019-04-01 14:33:56,"Rich.진경","https://hairshop.kakao.com/store/5530?ref=kakaostoryshare
헤어샵에서도 만우절이라고 이런걸...
메뉴에 나오는 사진들이 다 대표 및 직원이네요 ㅋ_ㅋ"
2019-04-01 14:38:57,"서주희_Levi","사진"
2019-04-01 15:09:32,"정현석_hue","메이커스 쪽도 공유해주세요~
 
   - (메이커스) [쇼핑플랫폼 구축 (2019)] PCM) 쇼핑 플랫폼 구축 서비스 - 제품상세
   - (메이커스) [쇼핑플랫폼 구축 (2019)] PC) 쇼핑 플랫폼 구축 백오피스 - 배송관리
   - (메이커스) [쇼핑플랫폼 구축 (2019)] PC) 쇼핑 플랫폼 구축 파트너센터 - 배송관리"
2019-04-01 15:12:51,"정현석_hue","- (메이커스) [쇼핑플랫폼 구축 (2019)] PCM) 쇼핑 플랫폼 구축 서비스 - 주문/결제
 
이것도욤~"
2019-04-01 15:16:05,"시원 션 이","- (메이커스) [쇼핑플랫폼 구축 (2019)] PC) 쇼핑 플랫폼 구축 백오피스 - 배송관리
- (메이커스) [쇼핑플랫폼 구축 (2019)] PC) 쇼핑 플랫폼 구축 파트너센터 - 배송관리
진척률 : 90%
이슈 : 4월 2일 @bob이 판교올라오면 데이터테이블 및 이후 작업 시작 예정입니다."
2019-04-01 15:18:25,"서주희_Levi","- (메이커스) [쇼핑플랫폼 구축 (2019)] PCM) 쇼핑 플랫폼 구축 서비스 - 제품상세
- (메이커스) [쇼핑플랫폼 구축 (2019)] PCM) 쇼핑 플랫폼 구축 서비스 - 주문/결제
진척률 : 100%
이슈 : 금주 수, 목 예정 된 시연에 맞춰 개발 진행(@emma.mia) 시 추가 요청 있을 수 있음. 추가 작업 시 @gem 과 일정 상의 후 아지트로 요청주기로 함"
2019-04-01 15:56:36,"정현석_hue","전사로 공지가 한번 나갈텐데요
주말/야근 식사 시에 법인카드 결제를 한명이 하지말고 개별적으로 해달라는 요청이 있어요~"
2019-04-01 15:59:55,"서주희_Levi","앗..아아.."
2019-04-01 16:00:24,"정현석_hue","아직 공지 안나왔으니 이미 한거는 패스~"
2019-04-01 16:01:41,"서주희_Levi","이제 탕수육+짜장세트는 못먹는건가요 ꈨຶ ㅡꈨຶ …"
2019-04-01 16:02:01,"Rich.진경","각자결제해달라고 하면 되지.."
2019-04-01 16:02:06,"Rich.진경","싶긴 한데 귀찮겠군"
2019-04-01 16:02:18,"정현석_hue","아니죵 먹고"
2019-04-01 16:02:24,"정현석_hue","금액으로 나눠서 결제하면 되요"
2019-04-01 16:02:41,"Rich.진경","녀러분"
2019-04-01 16:02:45,"Rich.진경","야근을 많이 하시면 안됩니다"
2019-04-01 16:02:47,"Rich.진경","알겠서요?"
2019-04-01 16:03:11,"최호철_멀린","야근하고 밥을 안먹으면 더 편해요 ~"
2019-04-01 16:03:27,"서주희_Levi","이모티콘"
2019-04-01 16:03:33,"Rich.진경","머얼린"
2019-04-01 16:03:40,"Rich.진경","야근을 줄이셔야됩니다"
2019-04-01 16:03:58,"최호철_멀린","야근이란 무엇인가"
2019-04-01 16:04:42,"홍효선 Sharry","야근은 없어져야합니다 여러분 정신차리세요 ㅋㅋ"
2019-04-01 16:05:03,"Rich.진경","엌 정신차리라고 하심"
2019-04-01 17:24:11,"정현석_hue","리더회의 내용중에 빨리 공유해야할 부분은 없어서 주간회의 때 공유드릴께요~
 
경영지원실에서 역량모델링 TF가 모집중이였는데 제가 할 예정이에요
4.2 ~ 5.30까지 2달 진행예정이에요"
2019-04-01 17:25:02,"정현석_hue","화면보호기 설정안되 신분은 10분 이내로 설정해주세요
롸잉놔우~
퇴근할 때 서랍 시건 잘해주시고욤"
2019-04-01 17:25:32,"홍효선 Sharry","서랍 고장난건 어떻게 할까요?"
2019-04-01 17:26:19,"정현석_hue","에릭한테 한번 더 요청 드려놓을게요~
샤리하고 브래드죠?"
2019-04-01 17:26:29,"홍효선 Sharry","넵"
2019-04-01 17:26:32,"홍효선 Sharry","감사합니다~"
2019-04-01 17:27:00,"정현석_hue","샤리 혹시 아지트 통해서 요청했었어요?"
2019-04-01 17:27:34,"홍효선 Sharry","아지트도 있었던거 같고.. 문서로 모았을거에요. 몇달된듯"
2019-04-01 17:52:28,"정현석_hue","@샤리, 브래드
 
관련해서 독스를 만들어서 취합할 예정이라고 하네욤
올라오면 작성 한번만 더 해주세요~"
2019-04-01 17:54:16,"홍효선 Sharry","네~"
2019-04-01 18:17:37,"정현석_hue","전략목표에 수정/추가 의견이 없으니 이대로 진행할게요
- 별도 목표 진행하는 분 말고는 반려 드릴테니 내일 오전에 다시 작성해주세요(저스틴은 일본에 계시니 수요일 오시는데로 작성해주세요)
 
멀린, 션, 브래드, 루카스, 샤리, 저스틴, 디아
- 도입(40%) / 실행(60%)
 
리치, 레비, 케리
- 실행(60%) /  별도 목표 1개"
2019-04-01 18:21:59,"정현석_hue","https://docs.google.com/spreadsheets/d/1b1I9ipR3sADaD0j0MsnzHjt8oGPADA31uCIluHvnXl4/edit#gid=540534198"
2019-04-01 18:30:56,"홍효선 Sharry","분기마다 짝이 변경되나요?"
2019-04-01 18:31:11,"홍효선 Sharry","저는 바로 실습으로 들어갈 예정인데 괜찮을까요?"
2019-04-01 18:32:00,"홍효선 Sharry","실습 + 교육 동시진행으로 예정입니다"
2019-04-01 19:13:46,"정현석_hue","하나씩 답변 드리면 분기마다 변경으로 되어있지만 유지하거나 하는 것은 그때 상황에 따라서 의견 들어보고 조율하는 것으로 할게요
 
우선은 분기로 잡고는 갈게요"
2019-04-01 19:14:24,"정현석_hue","실습 바로 들어가셔도 됩니다~
다들 처음부터 얘기했던게 과제 준비되면 시작한다였으니~ 
 
다만 교육 도입을 하는 그룹에서 방향이나 프로세스를 만들어서 가야할 부분은 있어요~"
2019-04-01 19:16:03,"정현석_hue","이건 한번 도입 진행하는 그룹이 모여서 얘기하면 좋을것 같아요"
2019-04-01 19:21:16,"홍효선 Sharry","전략목표 100% 가 모두 동일하게 되어있는데 내용은 수정해도 되나요?"
2019-04-01 19:24:39,"정현석_hue","내용 수정이 필요한 부분이 있어요?"
2019-04-01 19:25:26,"홍효선 Sharry","생각했던 부분과 다른부분들이 있어서요~"
2019-04-01 19:25:41,"홍효선 Sharry","다들 생각이 다를거 같은데 공통으로 적어도 될지"
2019-04-01 19:27:00,"홍효선 Sharry","제가 오해하는건지 모르겠는데 전 개인 전략 목표라고 생각했거든요. 이건 100% 동일이라"
2019-04-01 19:28:48,"정현석_hue","개인전략 목표인데 팀 사업계획에도 맞는 방향으로 가야해서 각 개인이 다 따로 하는 형태보다 팀 전체가 같은 방향으로 가는 것으로 공통 목표를 잡은거에요"
2019-04-01 19:29:21,"정현석_hue","퇴근하셨으니 내일 오전에 얘기하실래요? 톡으로 오가기에는.."
2019-04-01 19:29:58,"홍효선 Sharry","네 알겠습니다~"
2019-04-02 08:17:55,"정현석_hue","오늘 오전 반차에요~"
2019-04-02 08:27:06,"최호철_멀린","저는 반반차 오전입니다"
2019-04-02 15:44:29,"최호철_멀린","안녕하세요"
2019-04-02 15:44:40,"최호철_멀린","멀린입니다"
2019-04-02 15:45:11,"최호철_멀린","저희 워크샵 TF장인 스칼렛이 2팀으로 가셔서 TF가 저밖에 안남았는데요"
2019-04-02 15:45:24,"최호철_멀린","그리하여 한명더 뽑기로 했습니다."
2019-04-02 15:45:36,"최호철_멀린","혹시 자진해서 하실분 계신가요?"
2019-04-02 15:47:06,"최호철_멀린","없으시면 제가 마음에 두고 있는 분으로 하겠습니다. ~"
2019-04-02 15:49:04,"최호철_멀린","브래드 당첨 되셨습니다. ~"
2019-04-02 15:49:07,"최호철_멀린","사진"
2019-04-02 15:49:07,"이현아","숨겨왔던"
2019-04-02 15:49:09,"이현아","나~의"
2019-04-02 15:50:06,"Rich.진경","행벅했으면 좋겠다"
2019-04-02 15:50:50,"최호철_멀린","워크샵 날짜를 정해보도록 하겠슴다"
2019-04-02 15:51:20,"방승민 브레드","하... 진짜 왜저뤱"
2019-04-02 15:52:02,"최호철_멀린","톡게시판 '투표': 워크샵 가고싶은 달"
2019-04-02 15:55:27,"최호철_멀린","@브래드 주변 돌아다니면서 팀원들이 가고싶어하는 장소 파악좀 부탁드려요"
2019-04-02 17:13:25,"정현석_hue","이번주에 전략목표 확정하고
이미 정하신분들고 계신데 차주 주간회의에는 짝하고 진행할 과제와 계획에 대해서 공유하는 시간을 가지려하는데 어떠세요?"
2019-04-02 17:27:02,"정현석_hue","무플은 긍정인것인가"
2019-04-02 17:27:34,"정현석_hue","법인카드 상신올릴거 있는분 오늘까지입니다~~ 올려주시고"
2019-04-02 17:27:40,"정현석_hue","우리 깃 지금 만들건데
 
FT1-Strategy"
2019-04-02 17:28:12,"정현석_hue","더 쌔끈한 네이밍 있으면 의견도 받아요 6시까지"
2019-04-02 17:28:55,"홍효선 Sharry","Strategy 어렵 .."
2019-04-02 17:29:14,"홍효선 Sharry","ㅋㅋ 지송함다"
2019-04-02 17:29:22,"정현석_hue","ㅋㅋㅋㅋㅋ"
2019-04-02 17:30:20,"Rich.진경","근데 저도 어려워서 검색해봄 껄껄껄"
2019-04-02 17:31:08,"정현석_hue","넵넵 의견주세요"
2019-04-02 17:32:18,"방승민 브레드","깃 용도가 무엇인가요?"
2019-04-02 17:33:06,"정현석_hue","개인폴더들 만들고 과제 실행
그외에 공통으로 정리할게 있다면 폴더 생성하면 될 것 같아요"
2019-04-02 17:39:42,"최호철_멀린","워크샵 투표도 좀 해주십쇼"
2019-04-02 17:40:20,"서주희_Levi","헉 중복선택 안되네여"
2019-04-02 17:40:43,"최호철_멀린","그렇습니다 ~"
2019-04-02 17:40:56,"서주희_Levi","잔인해"
2019-04-02 17:41:40,"최호철_멀린","중복은 안되여"
2019-04-02 21:29:00,"정현석_hue","https://github.kakaocorp.com/Techin/FT1-Strategy"
2019-04-02 21:43:04,"홍효선 Sharry","ft1-team  ㅋㅋ"
2019-04-03 09:41:58,"Rich.진경","10분정도 늦을것 같슴다 빠르게 가겠습니다"
2019-04-03 10:32:06,"최호철_멀린","안녕하세요 워크샵 TF ( 멀린 & 브래드 ) 입니다. 워크샵 일정이 4월로 많이 나왔는데 ~ 여러가지 이슈로 4월 26일 / 4월 27일 로 fix 하려고 합니다.  안되시는분 신고 부탁드립니다. ( 이야기 없을시 찬성으로 간주합니다. 감사합니다. )"
2019-04-03 10:32:55,"방승민 브레드","요일도 적어줘요"
2019-04-03 10:32:55,"홍효선 Sharry","아 저 여행갑니다;;"
2019-04-03 10:33:01,"홍효선 Sharry","저 빼고 고고"
2019-04-03 10:33:19,"서주희_Levi","27일 개인사정으로 불가합니다ㅜㅜ"
2019-04-03 10:33:34,"홍효선 Sharry","4월에 계속 여행갑니다 지송합니다 ㅋㅋㅋㅋㅋ"
2019-04-03 10:33:39,"홍효선 Sharry","저 빼고 가주세여~"
2019-04-03 10:33:49,"최호철_멀린","아하 이런이런"
2019-04-03 10:33:50,"이현아","제가 4월15일~24일 자리를 비울 예정이에욥"
2019-04-03 10:33:56,"이현아","26일도안되면.."
2019-04-03 10:34:00,"이현아","4월은 안되는것 같습니다"
2019-04-03 10:34:04,"이현아","다매요..!"
2019-04-03 10:40:23,"최호철_멀린","톡게시판 '투표': 워크샵 일정"
2019-04-03 10:40:49,"최호철_멀린","@all 좀 더 구체적이고 복수선택 허용했습니다. ~ 자유롭게 워크샵 일정에 투표해주세요 ~"
2019-04-03 16:05:06,"시원 션 이","혹시 이쪽 레포 제가 초기 셋팅해도 되겠습니까"
2019-04-03 16:05:07,"시원 션 이","https://github.kakaocorp.com/Techin/FT1-Strategy"
2019-04-03 16:06:01,"최호철_멀린","그럼요"
2019-04-03 16:06:04,"최호철_멀린","션꺼예요~"
2019-04-03 16:06:27,"홍효선 Sharry","션이 다 해주세요"
2019-04-03 16:06:33,"방승민 브레드","관리도 해줘요"
2019-04-03 16:06:53,"시원 션 이","쩝;;ㅠ"
2019-04-03 16:28:18,"시원 션 이","그룹별로폴더 나누고 README 만들어 두었습니다"
2019-04-03 16:28:25,"시원 션 이","그룹내에서 활용하시면 될듯 합니다"
2019-04-03 16:28:26,"시원 션 이","https://github.kakaocorp.com/Techin/FT1-Strategy"
2019-04-03 16:28:29,"시원 션 이","-끝-"
2019-04-03 16:30:52,"홍효선 Sharry","(최고)"
2019-04-03 16:33:13,"서주희_Levi","감사합니다"
2019-04-03 16:36:07,"정현석_hue","이모티콘"
2019-04-03 16:48:10,"구본국 Justin","sketch 툴 좀 아는 분 계신가요"
2019-04-03 16:51:29,"이현아","말씀주세요"
2019-04-04 00:00:53,"최호철_멀린","톡게시판 '투표 종료': 워크샵 가고싶은 달"
2019-04-04 08:17:15,"방승민 브레드","오전반반차 공유 드립니다"
2019-04-04 09:37:14,"시원 션 이","오전반반차 공유 드립니다"
2019-04-04 09:52:12,"kerry 유보","금일 휴가 공유드립니다"
2019-04-04 09:58:30,"서주희_Levi","조금 늦을 것 같습니다"
2019-04-04 10:31:53,"정현석_hue","월간보고 양식이 바껴서 주요업무에 WBS, 프로젝트/관련 업무 문서가 같이 첨부되게 되었어요
 
준비 안되신 분은 작성해주세요
대상 업무는 제가 정리해서 올려드릴게요"
2019-04-04 10:35:28,"정현석_hue","- 프로젝트 100
- 데이터 주 (데이터랩, 어드민)
- ATM
- 카카오헤어 파트너스
- 카카오페이지 기업사이트 구축
- 카카오페이지 웹코믹스 개편
- 카카오페이 배송서비스
- 메이커스 쇼핑플랫폼 구축 (서비스/백오피스/파트너센터)
- 멜론서비스 MAP 해지 라이프사이클"
2019-04-04 10:36:29,"홍효선 Sharry","어떤 문서를 첨부해야하나요?"
2019-04-04 10:40:29,"Rich.진경","아마도 wiki 정리 문서가 아닐까..."
2019-04-04 10:40:57,"정현석_hue","첨부는 제가 하면 되고요~
 
프로젝트 위키문서하고 WBS 작성해주시면 되요~"
2019-04-04 10:42:36,"홍효선 Sharry","프로젝트100 https://wiki.daumkakao.com/pages/viewpage.action?pageId=507673251 
시간될때 내용추가하겠습니다"
2019-04-04 10:47:50,"이현아","DATAZOO/admin
ATM
wiki입니다
 
https://wiki.daumkakao.com/pages/viewpage.action?pageId=455411884
내용보강 하겠습니다~"
2019-04-04 10:50:18,"최호철_멀린","ATM (중) WBS 업뎃 해두었습니다. 
https://docs.google.com/spreadsheets/d/1Ojk8sozBfASPQTdogY1qe4nsUjF9DVuhh6Mm4SQmAMQ/edit#gid=1905328480"
2019-04-04 10:51:21,"이현아","같은 docs에 datazoo/admin wbs 완료입니다~"
2019-04-04 11:04:22,"정현석_hue","많이 바쁘실텐데 문서 내용은 우선 주요내용이라도 먼저 작성해주시고 디테일한 부분은 추후에 보강하는 쪽으로 진행해주세요~"
2019-04-04 11:04:29,"이현아","네~"
2019-04-04 11:59:08,"시원 션 이","반차 공유드려요"
2019-04-04 19:22:51,"서주희_Levi","@휴 
- 메이커스 쇼핑플랫폼 구축(서비스) wiki
https://wiki.daumkakao.com/pages/viewpage.action?pageId=536058953
 
- 메이커스 쇼핑플랫폼 구축(서비스) WBS
https://docs.google.com/spreadsheets/d/1G9C9wLlgiYj342YnELLtZVnoXIugwqvkcAMbNfBBiLs/edit#gid=900191588"
2019-04-05 00:01:03,"최호철_멀린","톡게시판 '투표 종료': 워크샵 일정"
2019-04-05 08:27:30,"정현석_hue","오늘 오전 반차에요~"
2019-04-05 15:02:26,"이현아","회의진행 안하나욥?"
2019-04-05 15:02:30,"최호철_멀린","와우"
2019-04-05 15:02:45,"정현석_hue","5분에 해요~"
2019-04-05 15:03:05,"이현아","넵!"
2019-04-05 15:35:38,"정현석_hue","앗!"
2019-04-05 15:35:56,"정현석_hue","담주 월요일에 신규 입사하시는 분이 있어요~"
2019-04-05 15:37:42,"정현석_hue","그리고 조금 전에 결정이 나서 회의 때 얘기못했는데 디아가 5/3일까지 근무하실거에요"
2019-04-05 15:38:58,"Rich.진경","안돼...."
2019-04-05 15:41:54,"서주희_Levi","사진"
2019-04-05 15:43:03,"kerry 유보","이모티콘"
2019-04-05 15:47:02,"루카스","이모티콘"
2019-04-05 15:47:02,"루카스","이모티콘"
2019-04-05 16:06:43,"최호철_멀린","홀"
2019-04-05 16:10:15,"루카스","짝"
2019-04-05 16:41:30,"이현아","사진"
2019-04-05 16:42:06,"홍효선 Sharry","한달이나? 남았어요~~~"
2019-04-05 16:42:15,"Rich.진경","저짤 보내고 한달동안 즐길라고..."
2019-04-05 16:42:31,"이현아","앗 들켰다"
2019-04-05 16:42:38,"홍효선 Sharry","ㅋㅋㅋ"
2019-04-05 16:42:48,"Rich.진경","이모티콘"
2019-04-05 16:46:29,"정현석_hue","@디아, 션
주이 만나기로 한거 화요일 6시에 11시로 변경 가능한지 물어보시는데 시간들 되세요?"
2019-04-05 16:46:35,"이현아","네~"
2019-04-05 16:50:11,"시원 션 이","네"
2019-04-05 16:50:34,"정현석_hue","넵넵"
2019-04-08 10:08:00,"서주희_Levi","매우 달려가고있습니다ㅜㅠ"
2019-04-08 10:10:41,"최호철_멀린","올때 메로나"
2019-04-08 10:12:53,"최호철_멀린","사진"
